SiteId,Site_Name,Site_Brand,Site_Suburb,Fuel_Type,minutes_lowest,minutes_total,lowest_price_share_pct,avg_cpl
61477944,Lockyer Valley Ford,Independent,Gatton,Diesel,35402.0,304616.000000015,11.62,176.7
61477944,Lockyer Valley Ford,Independent,Gatton,Unleaded,1986.0,301387.99999997,0.66,168.9
61477945,Pacific Fuels Helidon Spa,Pacific Petroleum,Helidon Spa,Diesel,282327.0,282327.000000179,100.0,172.1
61477945,Pacific Fuels Helidon Spa,Pacific Petroleum,Helidon Spa,PULP 95/96 RON,286675.0,286674.999999851,100.0,180.6
61477945,Pacific Fuels Helidon Spa,Pacific Petroleum,Helidon Spa,PULP 98 RON,286675.0,286674.999999851,100.0,190.2
61477945,Pacific Fuels Helidon Spa,Pacific Petroleum,Helidon Spa,Unleaded,286675.0,286674.999999851,100.0,170.6
61477945,Pacific Fuels Helidon Spa,Pacific Petroleum,Helidon Spa,e10,286675.0,286674.999999851,100.0,168.5
61477946,Ampol Foodary Hendra,Ampol,Hendra,PULP 95/96 RON,185666.0,302904.000000134,61.3,207.4
61477946,Ampol Foodary Hendra,Ampol,Hendra,PULP 98 RON,302904.0,302904.000000134,100.0,214.8
61477946,Ampol Foodary Hendra,Ampol,Hendra,Premium Diesel,300114.0,300114.000000134,100.0,196.6
61477946,Ampol Foodary Hendra,Ampol,Hendra,Unleaded,302904.0,302904.000000134,100.0,189.6
61477946,Ampol Foodary Hendra,Ampol,Hendra,e10,302904.0,302904.000000134,100.0,189.1
61477947,Sarina Beach Road Fuels,Independent,Sarina,PULP 98 RON,62662.0,281145.999999493,22.29,190.3
61477947,Sarina Beach Road Fuels,Independent,Sarina,Premium Diesel,106376.0,287857.999999747,36.95,176.4
61477947,Sarina Beach Road Fuels,Independent,Sarina,Unleaded,126876.0,287857.999999747,44.08,170.3
61477948,7-Eleven Coolum Beach,7 Eleven,Coolum Beach,PULP 95/96 RON,14607.0,276127.999999523,5.29,199.3
61477948,7-Eleven Coolum Beach,7 Eleven,Coolum Beach,PULP 98 RON,42068.0,279905.000000373,15.03,207.3
61477948,7-Eleven Coolum Beach,7 Eleven,Coolum Beach,Premium Diesel,93110.0,300179.000000283,31.02,186.6
61477948,7-Eleven Coolum Beach,7 Eleven,Coolum Beach,Unleaded,136695.0,276127.999999523,49.5,184.3
61477948,7-Eleven Coolum Beach,7 Eleven,Coolum Beach,e10,136788.0,279905.000000373,48.87,182.3
61477949,Metro Petroleum Greenbank,Metro Fuel,Greenbank,PULP 95/96 RON,298331.0,303617.999999821,98.26,194.0
61477949,Metro Petroleum Greenbank,Metro Fuel,Greenbank,PULP 98 RON,298316.0,303617.999999821,98.25,203.5
61477949,Metro Petroleum Greenbank,Metro Fuel,Greenbank,Premium Diesel,304059.0,305211.000000089,99.62,176.9
61477949,Metro Petroleum Greenbank,Metro Fuel,Greenbank,Unleaded,289518.0,303617.999999821,95.36,181.4
61477949,Metro Petroleum Greenbank,Metro Fuel,Greenbank,e10,296949.0,305252.000000328,97.28,178.0
61477951,Shell Hervey Bay,Shell,Hervey Bay,Diesel,290969.0,299720.000000149,97.08,172.9
61477951,Shell Hervey Bay,Shell,Hervey Bay,PULP 98 RON,300678.0,304694.00000006,98.68,183.7
61477951,Shell Hervey Bay,Shell,Hervey Bay,Premium Diesel,93541.0,303150.000000224,30.86,179.2
61477951,Shell Hervey Bay,Shell,Hervey Bay,Unleaded,299988.0,304695.0,98.46,164.1
61477951,Shell Hervey Bay,Shell,Hervey Bay,e10,301154.0,304695.0,98.84,160.1
61477953,7-Eleven Bellmere,7 Eleven,Bellmere,PULP 95/96 RON,304258.0,304257.999999896,100.0,203.3
61477953,7-Eleven Bellmere,7 Eleven,Bellmere,PULP 98 RON,304258.0,304257.999999896,100.0,211.3
61477953,7-Eleven Bellmere,7 Eleven,Bellmere,Premium Diesel,275834.0,275834.000000283,100.0,193.2
61477953,7-Eleven Bellmere,7 Eleven,Bellmere,Unleaded,304258.0,304257.999999896,100.0,188.8
61477953,7-Eleven Bellmere,7 Eleven,Bellmere,e10,304258.0,304257.999999896,100.0,185.9
61477954,Shell Gladstone,Shell,West Gladstone,Diesel,270445.0,270445.000000298,100.0,176.7
61477954,Shell Gladstone,Shell,West Gladstone,PULP 95/96 RON,247324.0,247323.999999762,100.0,182.3
61477954,Shell Gladstone,Shell,West Gladstone,PULP 98 RON,247324.0,247323.999999762,100.0,189.3
61477954,Shell Gladstone,Shell,West Gladstone,Premium Diesel,270445.0,270445.000000298,100.0,182.7
61477954,Shell Gladstone,Shell,West Gladstone,Unleaded,247324.0,247323.999999762,100.0,169.3
61477954,Shell Gladstone,Shell,West Gladstone,e10,247324.0,247323.999999762,100.0,165.3
61477956,Shell Tingalpa,Shell,Tingalpa,Diesel,282329.0,282329.00000006,100.0,180.2
61477956,Shell Tingalpa,Shell,Tingalpa,PULP 95/96 RON,282771.0,305096.000000238,92.68,194.0
61477956,Shell Tingalpa,Shell,Tingalpa,PULP 98 RON,296364.0,305095.000000298,97.14,201.0
61477956,Shell Tingalpa,Shell,Tingalpa,Premium Diesel,18198.0,301697.000000328,6.03,186.1
61477956,Shell Tingalpa,Shell,Tingalpa,Unleaded,275621.0,305096.000000238,90.34,181.0
61477956,Shell Tingalpa,Shell,Tingalpa,e10,264290.0,305096.000000238,86.63,176.5
61477957,Coen 24hr Fuel,Independent,Coen,Diesel,51733.0,51732.9999996722,100.0,250.0
61477957,Coen 24hr Fuel,Independent,Coen,PULP 95/96 RON,44739.0,44739.0000001341,100.0,255.0
61477957,Coen 24hr Fuel,Independent,Coen,Unleaded,60.0,59.9999997764826,100.0,255.0
61477958,Jacobs Well Store,Independent,Jacobs Well,Diesel,274932.0,274931.999999732,100.0,178.2
61477958,Jacobs Well Store,Independent,Jacobs Well,PULP 95/96 RON,256574.0,256573.999999613,100.0,198.7
61477958,Jacobs Well Store,Independent,Jacobs Well,PULP 98 RON,293938.0,293938.000000119,100.0,204.5
61477958,Jacobs Well Store,Independent,Jacobs Well,Unleaded,293938.0,293938.000000119,100.0,178.1
61477959,Shell Rusty's,Shell,Hatton Vale,Diesel,179924.0,279284.999999776,64.42,178.0
61477959,Shell Rusty's,Shell,Hatton Vale,PULP 95/96 RON,233474.0,236276.999999732,98.81,188.1
61477959,Shell Rusty's,Shell,Hatton Vale,PULP 98 RON,254890.0,257670.99999994,98.92,195.1
61477959,Shell Rusty's,Shell,Hatton Vale,Premium Diesel,236277.0,237915.0,99.31,180.0
61477959,Shell Rusty's,Shell,Hatton Vale,Unleaded,237796.0,257670.99999994,92.29,174.1
61477959,Shell Rusty's,Shell,Hatton Vale,e10,237796.0,257670.99999994,92.29,172.1
61477960,7-Eleven Park Ridge,7 Eleven,Park Ridge,PULP 95/96 RON,13276.0,304950.000000224,4.35,197.1
61477960,7-Eleven Park Ridge,7 Eleven,Park Ridge,PULP 98 RON,12130.0,305005.000000298,3.98,207.1
61477960,7-Eleven Park Ridge,7 Eleven,Park Ridge,Premium Diesel,52208.0,304024.999999702,17.17,185.6
61477960,7-Eleven Park Ridge,7 Eleven,Park Ridge,Unleaded,29911.0,304950.000000224,9.81,186.0
61477960,7-Eleven Park Ridge,7 Eleven,Park Ridge,e10,13040.0,304950.000000224,4.28,183.8
61477961,Freedom Fuels Kawungan,Freedom Fuels,Kawungan,Diesel,295292.0,295291.999999881,100.0,178.6
61477961,Freedom Fuels Kawungan,Freedom Fuels,Kawungan,PULP 95/96 RON,295350.0,295349.999999776,100.0,185.5
61477961,Freedom Fuels Kawungan,Freedom Fuels,Kawungan,PULP 98 RON,295350.0,295349.999999776,100.0,193.7
61477961,Freedom Fuels Kawungan,Freedom Fuels,Kawungan,Unleaded,295350.0,295349.999999776,100.0,170.6
61477961,Freedom Fuels Kawungan,Freedom Fuels,Kawungan,e10,295350.0,295349.999999776,100.0,168.8
61477962,7-Eleven Redland Bay South,7 Eleven,Redland Bay,PULP 95/96 RON,290105.0,304656.000000313,95.22,202.0
61477962,7-Eleven Redland Bay South,7 Eleven,Redland Bay,PULP 98 RON,285715.0,304656.000000313,93.78,210.3
61477962,7-Eleven Redland Bay South,7 Eleven,Redland Bay,Premium Diesel,269496.0,288421.000000387,93.44,189.3
61477962,7-Eleven Redland Bay South,7 Eleven,Redland Bay,Unleaded,286367.0,304656.000000313,94.0,185.9
61477962,7-Eleven Redland Bay South,7 Eleven,Redland Bay,e10,286367.0,304656.000000313,94.0,183.9
61477963,Ampol Foodary Tingalpa,Ampol,Tingalpa,PULP 95/96 RON,2020.0,305096.000000238,0.66,202.1
61477963,Ampol Foodary Tingalpa,Ampol,Tingalpa,PULP 98 RON,405.0,305095.000000298,0.13,211.1
61477963,Ampol Foodary Tingalpa,Ampol,Tingalpa,Premium Diesel,259.0,301697.000000328,0.09,191.1
61477963,Ampol Foodary Tingalpa,Ampol,Tingalpa,Unleaded,44846.0,305096.000000238,14.7,187.7
61477963,Ampol Foodary Tingalpa,Ampol,Tingalpa,e10,4004.0,305096.000000238,1.31,185.7
61477964,BP Bay City,BP,Pialba,Premium Diesel,245511.0,294465.000000224,83.38,180.3
61477964,BP Bay City,BP,Pialba,Unleaded,7663.0,293279.999999776,2.61,170.7
61477964,BP Bay City,BP,Pialba,e10,7663.0,293279.999999776,2.61,168.5
61477965,Simpson Desert Oasis,Independent,Bedourie,Diesel,60.0,59.9999997764826,100.0,248.9
61477965,Simpson Desert Oasis,Independent,Bedourie,Unleaded,60.0,59.9999997764826,100.0,248.9
61477966,Collards Fuel,Independent,Murgon,Diesel,153406.0,295498.000000343,51.91,182.0
61477966,Collards Fuel,Independent,Murgon,PULP 98 RON,287582.0,298528.000000119,96.33,198.4
61477966,Collards Fuel,Independent,Murgon,Unleaded,126648.0,291071.999999955,43.51,176.0
61477968,Sommer Petroleum,Independent,Witta,Diesel,261586.0,261585.99999994,100.0,183.5
61477968,Sommer Petroleum,Independent,Witta,PULP 95/96 RON,281762.0,281762.000000328,100.0,184.1
61477968,Sommer Petroleum,Independent,Witta,PULP 98 RON,273210.0,273210.000000447,100.0,195.1
61477968,Sommer Petroleum,Independent,Witta,Unleaded,274593.0,274592.999999821,100.0,173.0
61477969,Liberty Maryborough,Liberty,Maryborough,Diesel,82728.0,300124.000000209,27.56,170.4
61477969,Liberty Maryborough,Liberty,Maryborough,PULP 98 RON,69499.0,300458.999999687,23.13,183.9
61477969,Liberty Maryborough,Liberty,Maryborough,Unleaded,66125.0,300458.999999687,22.01,166.9
61477970,BP Northern Beaches,BP,Rural View,PULP 98 RON,60617.0,281685.000000224,21.52,199.1
61477970,BP Northern Beaches,BP,Rural View,Premium Diesel,56795.0,290475.0,19.55,185.0
61477970,BP Northern Beaches,BP,Rural View,Unleaded,72786.0,281685.000000224,25.84,173.4
61477970,BP Northern Beaches,BP,Rural View,e10,72786.0,281685.000000224,25.84,171.4
61477971,Ampol Wacol,Ampol,Wacol,Diesel,96981.0,301927.99999997,32.12,183.9
61477971,Ampol Wacol,Ampol,Wacol,PULP 95/96 RON,68355.0,301927.99999997,22.64,204.5
61477971,Ampol Wacol,Ampol,Wacol,PULP 98 RON,79288.0,301927.99999997,26.26,212.0
61477971,Ampol Wacol,Ampol,Wacol,Premium Diesel,123642.0,301927.99999997,40.95,187.4
61477971,Ampol Wacol,Ampol,Wacol,Unleaded,78336.0,301927.99999997,25.95,189.0
61477971,Ampol Wacol,Ampol,Wacol,e10,79893.0,290232.999999672,27.53,187.8
61477972,Freedom Fuels Darra South,Freedom Fuels,Darra,Diesel,289726.0,289725.999999717,100.0,181.1
61477972,Freedom Fuels Darra South,Freedom Fuels,Darra,PULP 95/96 RON,302202.0,302201.999999732,100.0,192.6
61477972,Freedom Fuels Darra South,Freedom Fuels,Darra,PULP 98 RON,302202.0,302201.999999732,100.0,200.6
61477972,Freedom Fuels Darra South,Freedom Fuels,Darra,Unleaded,302202.0,302201.999999732,100.0,177.6
61477972,Freedom Fuels Darra South,Freedom Fuels,Darra,e10,302202.0,302201.999999732,100.0,175.6
61477974,7-Eleven Regents Park,7 Eleven,Regents Park,PULP 95/96 RON,282842.0,292840.999999791,96.59,208.2
61477974,7-Eleven Regents Park,7 Eleven,Regents Park,PULP 98 RON,287200.0,292840.999999791,98.07,216.6
61477974,7-Eleven Regents Park,7 Eleven,Regents Park,Premium Diesel,287020.0,287132.000000104,99.96,189.3
61477974,7-Eleven Regents Park,7 Eleven,Regents Park,Unleaded,287200.0,292840.999999791,98.07,193.6
61477974,7-Eleven Regents Park,7 Eleven,Regents Park,e10,292841.0,292840.999999791,100.0,192.0
61477976,Bowenville Bulk Fuel,Independent,Bowenville,Diesel,262006.0,262006.000000387,100.0,172.6
61477977,Glenore Grove Store,Independent,Glenore Grove,Diesel,60.0,59.9999997764826,100.0,193.9
61477977,Glenore Grove Store,Independent,Glenore Grove,Unleaded,14047.0,14046.9999995828,100.0,189.7
61477978,Ampol Nambour,Ampol,Nambour,PULP 98 RON,127660.0,304954.999999925,41.86,206.7
61477978,Ampol Nambour,Ampol,Nambour,Premium Diesel,181194.0,295965.0,61.22,188.0
61477978,Ampol Nambour,Ampol,Nambour,Unleaded,267154.0,304954.999999925,87.6,182.3
61477978,Ampol Nambour,Ampol,Nambour,e10,256410.0,304954.999999925,84.08,180.5
61477979,7-Eleven Eden's Crossing,7 Eleven,Redbank Plains,PULP 95/96 RON,175499.0,305004.000000358,57.54,197.6
61477979,7-Eleven Eden's Crossing,7 Eleven,Redbank Plains,PULP 98 RON,175499.0,305004.000000358,57.54,205.6
61477979,7-Eleven Eden's Crossing,7 Eleven,Redbank Plains,Premium Diesel,295461.0,300139.999999925,98.44,183.9
61477979,7-Eleven Eden's Crossing,7 Eleven,Redbank Plains,Unleaded,175471.0,305004.000000358,57.53,182.6
61477979,7-Eleven Eden's Crossing,7 Eleven,Redbank Plains,e10,175744.0,305004.000000358,57.62,179.9
61477980,United Gladstone North,United,Gladstone,Diesel,247444.0,300184.999999925,82.43,176.3
61477980,United Gladstone North,United,Gladstone,PULP 95/96 RON,41223.0,291475.000000075,14.14,183.6
61477980,United Gladstone North,United,Gladstone,PULP 98 RON,183495.0,285818.999999911,64.2,191.0
61477980,United Gladstone North,United,Gladstone,Premium Diesel,19443.0,303132.999999896,6.41,177.8
61477980,United Gladstone North,United,Gladstone,Unleaded,175522.0,304770.000000224,57.59,169.8
61477980,United Gladstone North,United,Gladstone,e10,2048.0,282684.000000358,0.72,167.9
61477980,United Gladstone North,United,Gladstone,e85,60.0,60.0000004470348,100.0,219.9
61477981,Coles Express Ormeau,Coles Express,Ormeau,Diesel,63350.0,292431.000000089,21.66,189.6
61477981,Coles Express Ormeau,Coles Express,Ormeau,PULP 95/96 RON,287332.0,303346.999999881,94.72,204.2
61477981,Coles Express Ormeau,Coles Express,Ormeau,PULP 98 RON,289065.0,303086.999999955,95.37,214.2
61477981,Coles Express Ormeau,Coles Express,Ormeau,Unleaded,285842.0,303346.999999881,94.23,191.2
61477981,Coles Express Ormeau,Coles Express,Ormeau,e10,276665.0,303346.999999881,91.2,189.2
61477982,The Old Empire Café,Independent,Quilpie,Diesel,13022.0,288706.000000164,4.51,214.8
61477982,The Old Empire Café,Independent,Quilpie,PULP 98 RON,13022.0,292716.999999806,4.45,230.6
61477982,The Old Empire Café,Independent,Quilpie,Unleaded,13022.0,292716.999999806,4.45,210.3
61477985,Pacific Fuel Solutions Thabeban,Pacific Fuel Solutio,Thabeban,Diesel,262188.0,262187.999999598,100.0,183.7
61477986,Ampol Foodary Morningside,Ampol,Morningside,PULP 95/96 RON,305004.0,305004.000000358,100.0,200.6
61477986,Ampol Foodary Morningside,Ampol,Morningside,PULP 98 RON,167344.0,305135.999999866,54.84,208.6
61477986,Ampol Foodary Morningside,Ampol,Morningside,Premium Diesel,293029.0,293028.999999985,100.0,189.0
61477986,Ampol Foodary Morningside,Ampol,Morningside,Unleaded,248610.0,305134.999999925,81.48,184.5
61477986,Ampol Foodary Morningside,Ampol,Morningside,e10,248636.0,305135.999999866,81.48,182.5
61477987,Mobil Sheridan Street,Mobil,Cairns North,Diesel,48.0,292095.99999994,0.02,179.3
61477987,Mobil Sheridan Street,Mobil,Cairns North,PULP 98 RON,153992.0,265333.999999836,58.04,193.9
61477987,Mobil Sheridan Street,Mobil,Cairns North,Unleaded,137.0,283938.999999985,0.05,170.9
61477987,Mobil Sheridan Street,Mobil,Cairns North,e10,69066.0,265333.999999836,26.03,169.2
61477988,Liberty Hyde Park,Liberty,Hyde Park,Diesel,273976.0,273975.999999717,100.0,177.2
61477988,Liberty Hyde Park,Liberty,Hyde Park,PULP 98 RON,304115.0,304114.999999702,100.0,184.7
61477988,Liberty Hyde Park,Liberty,Hyde Park,Premium Diesel,273976.0,273975.999999717,100.0,180.2
61477988,Liberty Hyde Park,Liberty,Hyde Park,Unleaded,304115.0,304114.999999702,100.0,164.7
61477988,Liberty Hyde Park,Liberty,Hyde Park,e10,304115.0,304114.999999702,100.0,160.7
61477989,Liberty Bokarina,Liberty,Bokarina,Diesel,288234.0,288233.999999464,100.0,184.6
61477989,Liberty Bokarina,Liberty,Bokarina,PULP 98 RON,298540.0,304837.999999523,97.93,196.7
61477989,Liberty Bokarina,Liberty,Bokarina,Premium Diesel,288227.0,294525.99999994,97.86,187.8
61477989,Liberty Bokarina,Liberty,Bokarina,Unleaded,298540.0,304837.999999523,97.93,176.7
61477989,Liberty Bokarina,Liberty,Bokarina,e10,273854.0,273853.999999613,100.0,172.5
61477990,United Petroleum Upper Coomera,United,Upper Coomera,Diesel,205053.0,304582.99999997,67.32,187.8
61477990,United Petroleum Upper Coomera,United,Upper Coomera,PULP 95/96 RON,256667.0,305124.999999851,84.12,196.9
61477990,United Petroleum Upper Coomera,United,Upper Coomera,PULP 98 RON,201632.0,305180.999999866,66.07,204.1
61477990,United Petroleum Upper Coomera,United,Upper Coomera,Premium Diesel,108560.0,300375.0,36.14,189.8
61477990,United Petroleum Upper Coomera,United,Upper Coomera,Unleaded,242966.0,305124.999999851,79.63,183.4
61477990,United Petroleum Upper Coomera,United,Upper Coomera,e10,237643.0,305124.999999851,77.88,181.4
61477990,United Petroleum Upper Coomera,United,Upper Coomera,e85,221665.0,221664.999999627,100.0,219.9
61477992,BP Paget,BP,Paget,Diesel,7140.0,300239.00000006,2.38,191.4
61477992,BP Paget,BP,Paget,PULP 95/96 RON,8422.0,290134.000000209,2.9,191.5
61477992,BP Paget,BP,Paget,PULP 98 RON,113832.0,293323.999999836,38.81,198.7
61477992,BP Paget,BP,Paget,Premium Diesel,7013.0,300239.00000006,2.34,194.4
61477992,BP Paget,BP,Paget,Unleaded,99720.0,293323.999999836,34.0,176.6
61477993,Walkamin Store,Independent,Walkamin,Diesel,246042.0,246041.999999732,100.0,189.5
61477993,Walkamin Store,Independent,Walkamin,Unleaded,243161.0,243160.999999791,100.0,184.4
61477995,Caltex Pimpama,Caltex,Pimpama,PULP 95/96 RON,14967.0,304959.999999627,4.91,200.3
61477995,Caltex Pimpama,Caltex,Pimpama,PULP 98 RON,13214.0,304959.999999627,4.33,209.0
61477995,Caltex Pimpama,Caltex,Pimpama,Premium Diesel,177588.0,301932.999999672,58.82,182.0
61477995,Caltex Pimpama,Caltex,Pimpama,Unleaded,21258.0,304706.999999955,6.98,185.8
61477995,Caltex Pimpama,Caltex,Pimpama,e10,54.0,304959.999999627,0.02,183.8
61477996,Liberty Idalia,Liberty,Idalia,Diesel,304160.0,304159.999999702,100.0,176.9
61477996,Liberty Idalia,Liberty,Idalia,PULP 98 RON,295515.0,296257.99999997,99.75,185.4
61477996,Liberty Idalia,Liberty,Idalia,Premium Diesel,284204.0,304900.999999791,93.21,179.9
61477996,Liberty Idalia,Liberty,Idalia,Unleaded,288360.0,296265.000000224,97.33,165.4
61477996,Liberty Idalia,Liberty,Idalia,e10,273455.0,274205.000000149,99.73,161.4
61477997,EG Ampol Rural View,EG Ampol,Rural View,PULP 95/96 RON,102459.0,281685.000000224,36.37,188.7
61477997,EG Ampol Rural View,EG Ampol,Rural View,PULP 98 RON,273980.0,281685.000000224,97.26,198.6
61477997,EG Ampol Rural View,EG Ampol,Rural View,Premium Diesel,46144.0,290475.0,15.89,188.4
61477997,EG Ampol Rural View,EG Ampol,Rural View,Unleaded,141296.0,281685.000000224,50.16,174.1
61477997,EG Ampol Rural View,EG Ampol,Rural View,e10,141296.0,281685.000000224,50.16,172.3
61477998,BP Carmila Service Station,BP,Carmila,Diesel,270506.0,270506.000000015,100.0,181.5
61477998,BP Carmila Service Station,BP,Carmila,PULP 95/96 RON,227207.0,227206.999999881,100.0,190.1
61477998,BP Carmila Service Station,BP,Carmila,Premium Diesel,264429.0,264428.999999464,100.0,184.4
61477998,BP Carmila Service Station,BP,Carmila,Unleaded,233437.0,233437.00000003,100.0,177.3
61477999,7-Eleven Woombye,7 Eleven,Woombye,PULP 95/96 RON,304045.0,304044.999999851,100.0,195.0
61477999,7-Eleven Woombye,7 Eleven,Woombye,PULP 98 RON,100134.0,304118.000000194,32.93,203.0
61477999,7-Eleven Woombye,7 Eleven,Woombye,Premium Diesel,295918.0,295918.000000119,100.0,186.0
61477999,7-Eleven Woombye,7 Eleven,Woombye,Unleaded,254523.0,304118.000000194,83.69,180.0
61477999,7-Eleven Woombye,7 Eleven,Woombye,e10,257500.0,304118.000000194,84.67,177.8
61478001,Mobil Proserpine,Mobil,Proserpine,PULP 95/96 RON,291844.0,291843.999999538,100.0,184.0
61478001,Mobil Proserpine,Mobil,Proserpine,Premium Diesel,291844.0,291843.999999538,100.0,178.7
61478001,Mobil Proserpine,Mobil,Proserpine,Unleaded,291840.0,291847.00000003,100.0,172.8
61478001,Mobil Proserpine,Mobil,Proserpine,e10,291840.0,291847.00000003,100.0,168.7
61478002,United Highfields,United,Highfields,Diesel,264745.0,270454.999999702,97.89,173.9
61478002,United Highfields,United,Highfields,PULP 95/96 RON,253542.0,304314.999999851,83.32,185.9
61478002,United Highfields,United,Highfields,PULP 98 RON,253775.0,304740.0,83.28,193.2
61478002,United Highfields,United,Highfields,Premium Diesel,99528.0,291299.999999776,34.17,175.9
61478002,United Highfields,United,Highfields,Unleaded,253775.0,304740.0,83.28,171.2
61478002,United Highfields,United,Highfields,e10,235246.0,304740.0,77.2,169.2
61478002,United Highfields,United,Highfields,e85,60.0,59.9999997764826,100.0,217.9
61478003,Mobil Plainland,Mobil,Plainland,Diesel,243325.0,243324.999999404,100.0,179.7
61478003,Mobil Plainland,Mobil,Plainland,PULP 95/96 RON,268676.0,294444.000000134,91.25,186.6
61478003,Mobil Plainland,Mobil,Plainland,PULP 98 RON,268676.0,294444.000000134,91.25,195.3
61478003,Mobil Plainland,Mobil,Plainland,Premium Diesel,274356.0,300124.000000209,91.41,181.1
61478003,Mobil Plainland,Mobil,Plainland,Unleaded,268676.0,294444.000000134,91.25,173.6
61478003,Mobil Plainland,Mobil,Plainland,e10,268676.0,294444.000000134,91.25,171.6
61478004,Liberty Margate,Liberty,Margate,Diesel,277620.0,277620.000000447,100.0,182.0
61478004,Liberty Margate,Liberty,Margate,PULP 98 RON,286495.0,286494.999999851,100.0,199.5
61478004,Liberty Margate,Liberty,Margate,Premium Diesel,277620.0,295781.000000238,93.86,185.0
61478004,Liberty Margate,Liberty,Margate,Unleaded,286035.0,304764.999999851,93.85,179.5
61478004,Liberty Margate,Liberty,Margate,e10,286495.0,304764.999999851,94.01,175.7
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,PULP 95/96 RON,15006.0,305120.000000149,4.92,208.8
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,PULP 98 RON,9210.0,305120.000000149,3.02,216.2
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,Premium Diesel,11329.0,301919.999999776,3.75,194.0
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,Unleaded,11354.0,305120.000000149,3.72,193.8
61478005,EG Ampol Flagstone,EG Ampol,Jimboomba,e10,84231.0,305120.000000149,27.61,191.8
61478006,Main Beach Superyacht Marina,Independent,Main Beach,Diesel,247698.0,247698.000000268,100.0,213.8
61478006,Main Beach Superyacht Marina,Independent,Main Beach,PULP 95/96 RON,265206.0,265206.000000089,100.0,207.5
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,Diesel,39175.0,285420.000000224,13.73,187.8
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,PULP 95/96 RON,16492.0,304713.000000268,5.41,202.2
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,PULP 98 RON,121961.0,304713.000000268,40.02,208.3
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,Unleaded,165504.0,304713.000000268,54.31,185.3
61478007,Coles Express Yarrabilba,Coles Express,Logan Village,e10,77549.0,304713.000000268,25.45,183.3
61478008,7-Eleven Rasmussen,7 Eleven,Rasmussen,PULP 98 RON,288291.0,288291.000000089,100.0,188.5
61478008,7-Eleven Rasmussen,7 Eleven,Rasmussen,Premium Diesel,284237.0,284237.000000328,100.0,179.6
61478008,7-Eleven Rasmussen,7 Eleven,Rasmussen,Unleaded,288291.0,288291.000000089,100.0,165.5
61478008,7-Eleven Rasmussen,7 Eleven,Rasmussen,e10,288291.0,288291.000000089,100.0,163.2
61478011,United Berrinba,United,Berrinba,Diesel,168686.0,303179.999999776,55.64,168.0
61478011,United Berrinba,United,Berrinba,PULP 95/96 RON,299990.0,299990.000000149,100.0,193.1
61478011,United Berrinba,United,Berrinba,PULP 98 RON,299990.0,299990.000000149,100.0,199.9
61478011,United Berrinba,United,Berrinba,Premium Diesel,262411.0,303209.00000006,86.54,170.0
61478011,United Berrinba,United,Berrinba,Unleaded,299990.0,299990.000000149,100.0,177.5
61478011,United Berrinba,United,Berrinba,e10,299990.0,299990.000000149,100.0,174.2
61478011,United Berrinba,United,Berrinba,e85,165495.0,165495.000000224,100.0,219.9
61478012,Amamoor General Store & Post Office,Independent,Amamoor,Diesel,293776.0,293776.000000387,100.0,178.5
61478012,Amamoor General Store & Post Office,Independent,Amamoor,PULP 95/96 RON,273447.0,273447.000000402,100.0,184.2
61478012,Amamoor General Store & Post Office,Independent,Amamoor,Unleaded,293776.0,293776.000000387,100.0,174.7
61478013,Kandanga Fuel,Independent,Kandanga,Diesel,260460.0,260460.0,100.0,180.5
61478013,Kandanga Fuel,Independent,Kandanga,PULP 95/96 RON,57336.0,57336.0000003129,100.0,183.9
61478013,Kandanga Fuel,Independent,Kandanga,Unleaded,260460.0,260460.0,100.0,175.2
61478014,Liberty Thuringowa,Liberty,Thuringowa,Diesel,266763.0,266762.999999821,100.0,177.0
61478014,Liberty Thuringowa,Liberty,Thuringowa,PULP 98 RON,266268.0,266267.999999821,100.0,183.5
61478014,Liberty Thuringowa,Liberty,Thuringowa,Premium Diesel,266763.0,266762.999999821,100.0,180.0
61478014,Liberty Thuringowa,Liberty,Thuringowa,Unleaded,266268.0,266267.999999821,100.0,163.5
61478014,Liberty Thuringowa,Liberty,Thuringowa,e10,266268.0,266267.999999821,100.0,159.5
61478015,Liberty Imbil,Liberty,Imbil,Diesel,259336.0,259335.99999994,100.0,178.3
61478015,Liberty Imbil,Liberty,Imbil,PULP 98 RON,272126.0,272126.000000015,100.0,194.4
61478015,Liberty Imbil,Liberty,Imbil,Unleaded,272126.0,272126.000000015,100.0,173.1
61478017,Wondai Servo,Independent,Wondai,Diesel,75060.0,252281.999999955,29.75,182.4
61478017,Wondai Servo,Independent,Wondai,Unleaded,251111.0,295134.999999851,85.08,173.5
61478018,7-Eleven Morayfield East,7 Eleven,Morayfield,PULP 95/96 RON,10633.0,304837.999999523,3.49,199.6
61478018,7-Eleven Morayfield East,7 Eleven,Morayfield,PULP 98 RON,17972.0,304837.999999523,5.9,207.6
