SiteId,Site_Name,Site_Brand,Site_Suburb,Fuel_Type,change_events,avg_lag_minutes,median_lag_minutes
61402489,BP Depot Goondiwindi,BP,Goondiwindi,Unleaded,9,4953.6,1794.0
61402490,BP Oakey,BP,Oakey,PULP 98 RON,8,7712.0,4437.0
61402490,BP Oakey,BP,Oakey,Premium Diesel,9,11971.3,15932.0
61402490,BP Oakey,BP,Oakey,Unleaded,8,11330.4,12371.0
61402492,Wandoan Fuels,Independent,Wandoan,Diesel,2,17187.5,17187.5
61402495,BP Blackall SS,BP,Blackall,Diesel,4,16468.5,11431.5
61402496,Blackall Motel,Woodham Petroleum,Blackall,Diesel,6,19302.8,7366.5
61402505,Liberty Maleny,Liberty,Maleny,PULP 98 RON,15,10976.1,3967.0
61402505,Liberty Maleny,Liberty,Maleny,Unleaded,18,11084.8,3247.5
61402505,Liberty Maleny,Liberty,Maleny,e10,18,11079.4,3247.5
61402506,Liberty Goomboorian,Liberty,Goomboorian,Diesel,22,8917.3,5052.0
61402506,Liberty Goomboorian,Liberty,Goomboorian,PULP 98 RON,16,13386.7,12254.0
61402506,Liberty Goomboorian,Liberty,Goomboorian,Unleaded,18,9587.8,4133.5
61402507,BP Gympie West,BP,Gympie,Diesel,20,2040.1,1944.0
61402507,BP Gympie West,BP,Gympie,PULP 98 RON,15,2930.0,2475.0
61402507,BP Gympie West,BP,Gympie,Unleaded,16,2930.8,2370.5
61402512,Goomeri Fuels and Roadhouse,BP,Goomeri,Diesel,13,2179.8,339.0
61402512,Goomeri Fuels and Roadhouse,BP,Goomeri,PULP 98 RON,7,2007.4,278.0
61402512,Goomeri Fuels and Roadhouse,BP,Goomeri,Unleaded,8,1771.6,206.5
61402513,Wondai Depot,BP,Wondai,Unleaded,11,23114.7,10355.0
61402528,Ampol Lotus Creek,Ampol,Marlborough,Unleaded,1,11446.0,11446.0
61402532,Tilstons Garage,BP,Alpha,Diesel,3,40529.7,41484.0
61402532,Tilstons Garage,BP,Alpha,Unleaded,2,50843.0,50843.0
61402544,BP Cloncurry OPT,BP,Cloncurry,Premium Diesel,12,18435.8,12273.5
61402545,Cloncurry Roadhouse,Puma Energy,Cloncurry,Diesel,3,8405.0,8329.0
61402545,Cloncurry Roadhouse,Puma Energy,Cloncurry,PULP 95/96 RON,6,25904.3,25680.0
61402545,Cloncurry Roadhouse,Puma Energy,Cloncurry,PULP 98 RON,7,27099.6,21639.0
61402545,Cloncurry Roadhouse,Puma Energy,Cloncurry,Premium Diesel,11,21263.9,17387.0
61402545,Cloncurry Roadhouse,Puma Energy,Cloncurry,Unleaded,9,13634.4,9783.0
61402551,BP Lakeland Coffee House & Store,BP,Lakeland,Diesel,14,19626.9,16625.5
61402551,BP Lakeland Coffee House & Store,BP,Lakeland,Unleaded,13,15586.2,13235.0
61402553,Mobil Cooktown,Mobil,Cooktown,Diesel,13,10412.0,4216.0
61402553,Mobil Cooktown,Mobil,Cooktown,PULP 95/96 RON,11,10661.7,2859.0
61402553,Mobil Cooktown,Mobil,Cooktown,Unleaded,11,10661.7,2859.0
61402557,BP Millmerran,BP,Millmerran,Diesel,7,11120.9,7480.0
61402557,BP Millmerran,BP,Millmerran,PULP 95/96 RON,4,46087.0,37971.0
61402557,BP Millmerran,BP,Millmerran,PULP 98 RON,5,36687.0,40298.0
61402557,BP Millmerran,BP,Millmerran,Unleaded,5,6999.0,7053.0
61402559,Wessel Petroleum Cooroy,Independent,Cooroy,PULP 98 RON,14,14822.0,15279.5
61402559,Wessel Petroleum Cooroy,Independent,Cooroy,Premium Diesel,17,14005.6,8667.0
61402559,Wessel Petroleum Cooroy,Independent,Cooroy,Unleaded,20,17199.9,18289.0
61402562,BP Dysart,BP,Dysart,Diesel,2,5466.0,5466.0
61402562,BP Dysart,BP,Dysart,Unleaded,2,50071.0,50071.0
61402563,Walkerston Fuel,BP,Walkerston,Unleaded,10,14774.7,3902.0
61402565,Calen Petrol,Independent,Calen,Diesel,20,67472.9,71391.0
61402565,Calen Petrol,Independent,Calen,Unleaded,18,63389.0,71391.0
61402567,BP Innisfail,BP,Innisfail,Diesel,20,12282.4,10107.5
61402567,BP Innisfail,BP,Innisfail,PULP 95/96 RON,18,6272.4,1508.5
61402567,BP Innisfail,BP,Innisfail,Unleaded,18,6318.2,1508.5
61402568,Tall Timbers Roadhouse,BP,Ravenshoe,Diesel,18,10842.7,7638.0
61402568,Tall Timbers Roadhouse,BP,Ravenshoe,PULP 95/96 RON,8,9865.1,6773.0
61402568,Tall Timbers Roadhouse,BP,Ravenshoe,Unleaded,19,16621.5,9367.0
61402571,Mount Molloy Servo and Post Office,Independent,Mount Molloy,Diesel,8,9863.6,9838.0
61402571,Mount Molloy Servo and Post Office,Independent,Mount Molloy,Unleaded,7,17346.1,13196.0
61402576,The Tolga Garage,Independent,Tolga,Diesel,17,10893.8,7062.0
61402576,The Tolga Garage,Independent,Tolga,Unleaded,14,18844.0,9263.5
61402578,BP The Top Service Station,BP,Normanton,Diesel,12,61167.8,50951.5
61402578,BP The Top Service Station,BP,Normanton,PULP 95/96 RON,10,71332.4,61068.0
61402578,BP The Top Service Station,BP,Normanton,Unleaded,10,65073.9,50951.5
61402582,Puma Moonie Crossroads,Puma Energy,Moonie,Diesel,5,29066.4,9898.0
61402582,Shell Moonie Crossroads,Shell,Moonie,Diesel,4,5640.0,9898.0
61402584,Pacific Fuel Solutions Nambour Depot,Pacific Fuel Solutio,Nambour,Diesel,10,7179.6,1432.5
61402592,T & H Service Dalby,Independent,Dalby,Diesel,2,2521.5,2521.5
61402592,T & H Service Dalby,Independent,Dalby,Unleaded,1,4753.0,4753.0
61402593,Ampol Foodary Dalby,Ampol,Dalby,Diesel,43,7543.0,2603.0
61402593,Ampol Foodary Dalby,Ampol,Dalby,Premium Diesel,43,2287.3,137.0
61402593,Ampol Foodary Dalby,Ampol,Dalby,Unleaded,26,2944.8,79.0
61402593,Ampol Foodary Dalby,Ampol,Dalby,e10,29,3274.4,148.0
61402594,OMM Miles Roadhouse,Independent,Miles,Diesel,8,1636.4,902.5
61402594,OMM Miles Roadhouse,Independent,Miles,PULP 98 RON,6,3629.7,2849.5
61402594,OMM Miles Roadhouse,Independent,Miles,Unleaded,6,5930.0,5051.5
61402601,Ampol Gympie,Ampol,Gympie,Diesel,29,805.2,272.0
61402601,Ampol Gympie,Ampol,Gympie,PULP 98 RON,17,2534.7,1671.0
61402601,Ampol Gympie,Ampol,Gympie,Unleaded,18,2081.7,482.0
61402603,Jones Hill Store Gympie,Independent,Gympie,Diesel,14,1575.2,1140.0
61402603,Jones Hill Store Gympie,Independent,Gympie,PULP 95/96 RON,12,4980.7,2887.5
61402603,Jones Hill Store Gympie,Independent,Gympie,Unleaded,13,3044.6,1634.0
61402607,Freedom Fuels Kingaroy,Freedom Fuels,Kingaroy,Diesel,16,9087.6,2855.5
61402607,Freedom Fuels Kingaroy,Freedom Fuels,Kingaroy,PULP 95/96 RON,22,5541.1,4964.5
61402607,Freedom Fuels Kingaroy,Freedom Fuels,Kingaroy,PULP 98 RON,22,5109.6,4116.0
61402607,Freedom Fuels Kingaroy,Freedom Fuels,Kingaroy,Unleaded,22,3832.7,2775.0
61402607,Freedom Fuels Kingaroy,Freedom Fuels,Kingaroy,e10,22,4316.8,4108.5
61402610,United Nanango,United,Nanango,Diesel,11,9228.5,2880.0
61402610,United Nanango,United,Nanango,PULP 98 RON,9,17630.7,5523.0
61402610,United Nanango,United,Nanango,Unleaded,8,10096.0,3146.5
61402610,United Nanango,United,Nanango,e10,5,8437.2,41.0
61402614,Liberty Gin Gin,Liberty,Gin Gin,Diesel,5,9898.0,5370.0
61402614,Liberty Gin Gin,Liberty,Gin Gin,PULP 95/96 RON,2,13539.5,13539.5
61402614,Liberty Gin Gin,Liberty,Gin Gin,Unleaded,7,2740.1,1393.0
61402617,Ampol Foodary Boyne Island,Ampol,Boyne Island,PULP 95/96 RON,9,27728.2,33543.0
61402617,Ampol Foodary Boyne Island,Ampol,Boyne Island,Unleaded,17,48812.7,46523.0
61402622,Ampol Foodary Yeppoon,Ampol,Yeppoon,PULP 98 RON,33,1649.7,952.0
61402622,Ampol Foodary Yeppoon,Ampol,Yeppoon,Premium Diesel,48,2308.4,1385.0
61402622,Ampol Foodary Yeppoon,Ampol,Yeppoon,Unleaded,31,2018.7,805.0
61402624,Ampol Nebo,Ampol,Nebo,Diesel,9,14091.8,7568.0
61402624,Ampol Nebo,Ampol,Nebo,Unleaded,3,24884.3,14062.0
61402625,Ampol Marian,Ampol,Marian,PULP 98 RON,4,22541.5,21875.0
61402625,Ampol Marian,Ampol,Marian,Unleaded,3,6734.7,8474.0
61402625,Ampol Marian,Ampol,Marian,e10,3,6734.7,8474.0
61402626,Caltex Crokers Calen,Caltex,Calen,Diesel,6,16174.2,11252.0
61402626,Caltex Crokers Calen,Caltex,Calen,Unleaded,6,13891.2,8193.5
61402631,Midway Service Station,Liberty,Richmond,Diesel,10,22535.9,12852.0
61402631,Midway Service Station,Liberty,Richmond,Premium Diesel,9,31677.8,35327.0
61402631,Midway Service Station,Liberty,Richmond,Unleaded,6,30721.8,27714.0
61402631,Midway Service Station,Liberty,Richmond,e10,6,30721.8,27714.0
61402633,Portsmith Petroleum Cooktown,Caltex,Cooktown,PULP 95/96 RON,6,4181.3,3614.5
61402633,Portsmith Petroleum Cooktown,Caltex,Cooktown,Unleaded,6,4181.3,3614.5
61402638,Central Servo Ravenshoe,Independent,Ravenshoe,Diesel,11,5761.0,1670.0
61402638,Central Servo Ravenshoe,Independent,Ravenshoe,PULP 95/96 RON,8,10786.0,3365.0
61402638,Central Servo Ravenshoe,Independent,Ravenshoe,Unleaded,9,3881.8,3251.0
61402639,Cam's Corner Servo & Mini Mart,Independent,Karumba,Diesel,3,14016.7,15532.0
61402639,Cam's Corner Servo & Mini Mart,Independent,Karumba,PULP 95/96 RON,2,16436.5,16436.5
61402639,Cam's Corner Servo & Mini Mart,Independent,Karumba,Unleaded,2,16436.5,16436.5
61402644,NightOwl Shell East Toowoomba,Shell,Toowoomba East,PULP 98 RON,14,5728.7,4134.5
61402644,NightOwl Shell East Toowoomba,Shell,Toowoomba East,Unleaded,16,5927.1,4134.5
61402644,NightOwl Shell East Toowoomba,Shell,Toowoomba East,e10,15,6112.4,4519.0
61402648,Mobil Texas,Mobil,Texas,Diesel,3,8724.0,8756.0
61402648,Mobil Texas,Mobil,Texas,Unleaded,1,10505.0,10505.0
61402650,BP St George OPT,BP,St George,Diesel,10,21702.4,8364.0
61402650,BP St George OPT,BP,St George,PULP 98 RON,8,28927.8,12684.0
61402650,BP St George OPT,BP,St George,Unleaded,9,24964.0,8512.0
61402663,Roadrunner Roadhouse,Ampol,Cloncurry,Diesel,12,8448.7,3881.0
61402663,Roadrunner Roadhouse,Ampol,Cloncurry,PULP 95/96 RON,12,18317.7,16088.5
61402663,Roadrunner Roadhouse,Ampol,Cloncurry,Unleaded,13,17696.5,14819.0
61402664,EG Ampol Ingham,EG Ampol,Ingham,PULP 95/96 RON,51,58178.1,31386.0
61402664,EG Ampol Ingham,EG Ampol,Ingham,Premium Diesel,42,5616.7,1285.0
61402664,EG Ampol Ingham,EG Ampol,Ingham,Unleaded,47,2883.8,145.0
61402664,EG Ampol Ingham,EG Ampol,Ingham,e10,50,5708.7,1237.5
61402670,Lakeland Roadhouse,Independent,Lakeland,Diesel,17,11933.4,5533.0
61402670,Lakeland Roadhouse,Independent,Lakeland,Unleaded,11,21493.7,7121.0
61402677,Caltex Curra,Caltex,Curra,PULP 98 RON,15,3902.5,1543.0
61402677,Caltex Curra,Caltex,Curra,Unleaded,15,8224.9,2722.0
61402677,Caltex Curra,Caltex,Curra,e10,15,8224.9,2722.0
61402692,Shell Cooktown,Shell,Cooktown,Diesel,10,12096.2,5048.0
61402692,Shell Cooktown,Shell,Cooktown,PULP 95/96 RON,10,12819.5,5048.0
61402692,Shell Cooktown,Shell,Cooktown,Unleaded,10,12063.3,3721.0
61402693,United Charleville,United,Charleville,Diesel,8,15440.6,5532.5
61402693,United Charleville,United,Charleville,PULP 98 RON,5,12834.0,390.0
61402693,United Charleville,United,Charleville,Unleaded,4,11253.8,220.0
61402696,Darr Creek Oasis,Independent,Jandowae,Diesel,10,17653.3,5507.5
61402696,Darr Creek Oasis,Independent,Jandowae,PULP 95/96 RON,3,18009.0,8456.0
61402696,Darr Creek Oasis,Independent,Jandowae,Unleaded,5,19173.2,5797.0
61402697,JCM Auto and Fuel St George,Independent,St George,Diesel,9,356.4,150.0
61402697,JCM Auto and Fuel St George,Independent,St George,PULP 98 RON,11,2005.1,518.0
61402697,JCM Auto and Fuel St George,Independent,St George,Unleaded,7,145.1,137.0
61402699,United Tiaro,United,Tiaro,Diesel,12,33319.2,24724.5
61402699,United Tiaro,United,Tiaro,Unleaded,8,22715.0,8583.5
61402707,Puma Collinsville Top Shop,Puma Energy,Collinsville,Diesel,1,2.0,2.0
61402707,Puma Collinsville Top Shop,Puma Energy,Collinsville,Unleaded,1,2.0,2.0
61402710,Mobil Tamborine Mtn Service Station,Mobil,Mount Tamborine,Diesel,8,60489.4,62794.0
61402710,Mobil Tamborine Mtn Service Station,Mobil,Mount Tamborine,PULP 98 RON,10,29432.2,11919.5
61402710,Mobil Tamborine Mtn Service Station,Mobil,Mount Tamborine,Unleaded,10,27734.0,9176.5
61402715,Shell Rainbow Beach,Shell,Rainbow Beach,PULP 98 RON,1,32035.0,32035.0
61402715,Shell Rainbow Beach,Shell,Rainbow Beach,Unleaded,3,12203.0,4454.0
61402720,Metro Petroleum Texas,Metro Fuel,Texas,Diesel,5,43323.4,31528.0
61402720,Metro Petroleum Texas,Metro Fuel,Texas,Unleaded,4,57170.3,65281.5
61402721,Puma Inglewood,Puma Energy,Inglewood,Diesel,7,7454.3,91.0
61402721,Puma Inglewood,Puma Energy,Inglewood,PULP 98 RON,7,9725.1,91.0
61402721,Puma Inglewood,Puma Energy,Inglewood,Unleaded,8,8509.8,78.5
61402730,S24 Zilzie,Caltex,Emu Park,Unleaded,18,15771.9,12345.0
61402731,Caltex Clermont,Caltex,Clermont,PULP 98 RON,4,68770.3,71993.0
61402731,Caltex Clermont,Caltex,Clermont,Unleaded,4,68043.0,71032.5
61402732,EG Ampol Currimundi,EG Ampol,Currimundi,PULP 98 RON,39,15283.1,8573.0
61402732,EG Ampol Currimundi,EG Ampol,Currimundi,Premium Diesel,24,24604.8,17254.0
61402732,EG Ampol Currimundi,EG Ampol,Currimundi,Unleaded,39,15283.1,8573.0
61402732,EG Ampol Currimundi,EG Ampol,Currimundi,e10,42,13707.5,5629.0
61402735,United Mudgeeraba,United,Mudgeeraba,PULP 98 RON,69,4156.1,1739.0
61402735,United Mudgeeraba,United,Mudgeeraba,Unleaded,69,4111.5,1739.0
61402735,United Mudgeeraba,United,Mudgeeraba,e10,69,4111.7,1739.0
61402737,Freedom Fuels Hope Island,Freedom Fuels,Hope Island,PULP 98 RON,31,2187.3,167.0
61402737,Freedom Fuels Hope Island,Freedom Fuels,Hope Island,Unleaded,32,2120.0,166.5
61402737,Freedom Fuels Hope Island,Freedom Fuels,Hope Island,e10,32,2120.0,166.5
61402739,Liberty Eight Mile Plains,Liberty,Eight Mile Plains,Diesel,11,4575.3,1440.0
61402739,Liberty Eight Mile Plains,Liberty,Eight Mile Plains,PULP 98 RON,27,1875.4,1345.0
61402739,Liberty Eight Mile Plains,Liberty,Eight Mile Plains,Premium Diesel,12,2238.2,1408.0
61402739,Liberty Eight Mile Plains,Liberty,Eight Mile Plains,Unleaded,27,2166.7,1345.0
61402739,Liberty Eight Mile Plains,Liberty,Eight Mile Plains,e10,26,2240.8,1355.0
61402740,Ampol Foodary Emerald,Ampol,Emerald,Diesel,37,3920.6,1350.0
61402740,Ampol Foodary Emerald,Ampol,Emerald,PULP 98 RON,13,2794.5,95.0
61402740,Ampol Foodary Emerald,Ampol,Emerald,Premium Diesel,39,5405.1,1466.0
61402740,Ampol Foodary Emerald,Ampol,Emerald,Unleaded,11,5635.3,1587.0
61402740,Ampol Foodary Emerald,Ampol,Emerald,e10,10,11909.7,100.5
61402741,EG Ampol Bowen,EG Ampol,Bowen,PULP 95/96 RON,27,3156.4,1390.0
61402741,EG Ampol Bowen,EG Ampol,Bowen,Premium Diesel,48,4898.0,2256.5
61402741,EG Ampol Bowen,EG Ampol,Bowen,Unleaded,22,3083.3,980.5
61402741,EG Ampol Bowen,EG Ampol,Bowen,e10,22,13092.7,5046.5
61402742,EG Ampol Mackay,EG Ampol,Mackay,PULP 98 RON,29,1595.6,164.0
61402742,EG Ampol Mackay,EG Ampol,Mackay,Premium Diesel,39,3310.6,1140.0
61402742,EG Ampol Mackay,EG Ampol,Mackay,Unleaded,27,2056.7,160.0
61402742,EG Ampol Mackay,EG Ampol,Mackay,e10,27,2301.4,90.0
61402744,Independent Alpha Gateway,Independent,Alpha,Diesel,4,133645.3,132579.5
61402744,Independent Alpha Gateway,Independent,Alpha,Unleaded,2,116077.5,116077.5
61402745,Caltex Roseneath Unmanned,Caltex,Roseneath,Diesel,4,75.8,116.0
61402745,Puma Roseneath Unmanned,Puma Energy,Roseneath,Diesel,8,10698.3,116.0
61402748,7-Eleven Labrador,7 Eleven,Labrador,Premium Diesel,20,408.4,140.0
61402748,7-Eleven Labrador,7 Eleven,Labrador,Unleaded,58,836.2,151.5
61402748,7-Eleven Labrador,7 Eleven,Labrador,e10,58,822.9,151.5
61402748,7-Eleven Labrador,Unknown,Labrador,Premium Diesel,1,314.0,140.0
61402748,7-Eleven Labrador,Unknown,Labrador,Unleaded,6,310.3,151.5
61402748,7-Eleven Labrador,Unknown,Labrador,e10,6,301.8,151.5
61402750,Ampol Caloundra Diesel Stop,Ampol,Caloundra West,Unleaded,572,8077.2,5103.5
61402751,Ampol Kawana Waters Diesel Stop,Ampol,Kawana Waters,PULP 98 RON,63,6989.2,1366.0
61402751,Ampol Kawana Waters Diesel Stop,Ampol,Kawana Waters,Unleaded,77,8647.1,2927.0
61402753,Ampol Noosaville Diesel Stop,Ampol,Noosaville,Diesel,44,6006.6,1426.0
61402753,Ampol Noosaville Diesel Stop,Ampol,Noosaville,PULP 98 RON,37,3270.9,71.0
61402753,Ampol Noosaville Diesel Stop,Ampol,Noosaville,Unleaded,35,2059.0,69.0
61402755,Metro Petroleum Harristown,Metro Fuel,Harristown,PULP 98 RON,46,1791.7,1369.0
61402755,Metro Petroleum Harristown,Metro Fuel,Harristown,Premium Diesel,459,925.2,687.0
61402755,Metro Petroleum Harristown,Metro Fuel,Harristown,Unleaded,48,1747.4,1369.0
61402755,Metro Petroleum Harristown,Metro Fuel,Harristown,e10,474,1129.9,697.5
61402756,7-Eleven Oxenford,7 Eleven,Oxenford,PULP 98 RON,68,175.8,34.0
61402756,7-Eleven Oxenford,7 Eleven,Oxenford,Premium Diesel,41,130.1,31.0
61402756,7-Eleven Oxenford,7 Eleven,Oxenford,Unleaded,69,207.2,34.0
61402756,7-Eleven Oxenford,7 Eleven,Oxenford,e10,68,175.8,34.0
61402757,Ampol Winton,Ampol,Winton,Diesel,7,1316.1,353.0
61402757,Ampol Winton,Ampol,Winton,PULP 95/96 RON,5,846.6,278.0
61402757,Ampol Winton,Ampol,Winton,Unleaded,5,846.6,278.0
61402758,Liberty Bargara,Liberty,Bargara,PULP 98 RON,3,5244.0,6910.0
61402758,Liberty Bargara,Liberty,Bargara,Unleaded,3,5244.0,6910.0
61402759,BP Boyne Island,BP,Boyne Island,PULP 95/96 RON,3,28094.3,41317.0
61402759,BP Boyne Island,BP,Boyne Island,Unleaded,4,12805.5,4704.0
61402760,Liberty Monkland,Liberty,Monkland,Diesel,38,3079.5,1988.0
61402760,Liberty Monkland,Liberty,Monkland,PULP 98 RON,20,6154.2,3284.0
61402760,Liberty Monkland,Liberty,Monkland,Unleaded,21,6628.0,3239.0
61402762,EG Ampol Karalee,EG Ampol,Karalee,PULP 98 RON,59,2610.5,310.0
61402762,EG Ampol Karalee,EG Ampol,Karalee,Premium Diesel,37,11057.7,4740.0
61402762,EG Ampol Karalee,EG Ampol,Karalee,Unleaded,56,2366.4,165.0
61402762,EG Ampol Karalee,EG Ampol,Karalee,e10,56,2327.4,237.5
61402763,Pacific Fuel Solutions Bundaberg East,Pacific Fuel Solutio,Bundaberg,Diesel,13,1084.5,1104.0
61402763,Pacific Fuel Solutions Bundaberg East,Pacific Fuel Solutio,Bundaberg,PULP 95/96 RON,13,3729.8,1742.0
61402763,Pacific Fuel Solutions Bundaberg East,Pacific Fuel Solutio,Bundaberg,Unleaded,13,1305.2,225.0
61402765,Pacific Fuel Solutions Caboolture,Pacific Fuel Solutio,Caboolture,Diesel,19,944.4,657.0
61402765,Pacific Fuel Solutions Caboolture,Pacific Fuel Solutio,Caboolture,PULP 98 RON,35,285.4,138.0
61402765,Pacific Fuel Solutions Caboolture,Pacific Fuel Solutio,Caboolture,Unleaded,34,230.6,112.0
61402766,Puma Mosman Park,Puma Energy,Charters Towers,Diesel,6,36452.8,36573.5
61402766,Puma Mosman Park,Puma Energy,Charters Towers,Premium Diesel,6,8783.8,7639.0
61402766,Puma Mosman Park,Puma Energy,Charters Towers,Unleaded,2,9095.5,9095.5
61402767,Lowes BP Cunnamulla OPT,Lowes,Cunnamulla,Diesel,4,72710.3,87244.0
61402767,Lowes BP Cunnamulla OPT,Lowes,Cunnamulla,PULP 98 RON,2,59557.5,59557.5
61402767,Lowes BP Cunnamulla OPT,Lowes,Cunnamulla,Unleaded,1,2735.0,2735.0
61402768,IOR Gladstone,IOR Petroleum,Gladstone,Diesel,16,4436.3,4073.5
61402768,IOR Gladstone,IOR Petroleum,Gladstone,Unleaded,7,306.7,66.0
61402770,Mobil Mareeba,Mobil,Mareeba,Diesel,13,4264.9,1484.0
61402770,Mobil Mareeba,Mobil,Mareeba,PULP 95/96 RON,9,8978.7,8567.0
61402770,Mobil Mareeba,Mobil,Mareeba,PULP 98 RON,8,10583.0,8858.0
61402770,Mobil Mareeba,Mobil,Mareeba,Unleaded,9,8906.7,8291.0
61402770,Mobil Mareeba,Mobil,Mareeba,e10,9,20503.3,14986.0
61402775,Metro Petroleum Bowen,Metro Fuel,Bowen,PULP 98 RON,4,11446.0,4991.5
61402775,Metro Petroleum Bowen,Metro Fuel,Bowen,Premium Diesel,11,3763.3,4069.0
61402775,Metro Petroleum Bowen,Metro Fuel,Bowen,Unleaded,7,3994.4,2994.0
61402776,Ampol Rockhampton North Depot Front,Ampol,Rockhampton North,Diesel,73,5632.3,2917.0
61402776,Ampol Rockhampton North Depot Front,Ampol,Rockhampton North,PULP 98 RON,52,5519.8,1849.0
61402776,Ampol Rockhampton North Depot Front,Ampol,Rockhampton North,Unleaded,99,4510.9,2440.0
61402777,7-Eleven Hope Island,7 Eleven,Hope Island,PULP 98 RON,72,3196.5,1228.0
61402777,7-Eleven Hope Island,7 Eleven,Hope Island,Premium Diesel,36,4680.9,2738.0
61402777,7-Eleven Hope Island,7 Eleven,Hope Island,Unleaded,72,3196.5,1228.0
61402777,7-Eleven Hope Island,7 Eleven,Hope Island,e10,72,3196.5,1228.0
61402779,EG Ampol Dalby,EG Ampol,Dalby,PULP 95/96 RON,19,14272.9,3331.0
61402779,EG Ampol Dalby,EG Ampol,Dalby,Premium Diesel,32,2623.6,367.5
61402779,EG Ampol Dalby,EG Ampol,Dalby,Unleaded,18,1834.7,40.0
61402779,EG Ampol Dalby,EG Ampol,Dalby,e10,18,1843.9,40.0
61402780,EG Ampol Noosaville,EG Ampol,Noosaville,PULP 95/96 RON,37,4957.0,1035.0
61402780,EG Ampol Noosaville,EG Ampol,Noosaville,PULP 98 RON,36,2741.9,618.0
61402780,EG Ampol Noosaville,EG Ampol,Noosaville,Premium Diesel,37,4433.3,2503.0
61402780,EG Ampol Noosaville,EG Ampol,Noosaville,Unleaded,36,4305.7,618.0
61402780,EG Ampol Noosaville,EG Ampol,Noosaville,e10,36,3197.0,1315.0
61402781,EG Ampol Helensvale,EG Ampol,Helensvale,PULP 95/96 RON,36,6780.4,2848.5
61402781,EG Ampol Helensvale,EG Ampol,Helensvale,PULP 98 RON,37,2410.9,360.0
61402781,EG Ampol Helensvale,EG Ampol,Helensvale,Premium Diesel,33,7718.2,1345.0
61402781,EG Ampol Helensvale,EG Ampol,Helensvale,Unleaded,36,2450.5,345.0
61402781,EG Ampol Helensvale,EG Ampol,Helensvale,e10,35,2513.8,390.0
61402784,United Cannonvale,United,Cannonvale,Diesel,13,6828.3,4265.0
61402784,United Cannonvale,United,Cannonvale,Unleaded,8,3634.6,2300.0
61402784,United Cannonvale,United,Cannonvale,e10,10,3490.7,2550.0
61402786,BP Highfields,BP,Highfields,PULP 98 RON,17,5986.2,2660.0
61402786,BP Highfields,BP,Highfields,Premium Diesel,21,4113.9,1596.0
61402786,BP Highfields,BP,Highfields,Unleaded,17,5924.5,2617.0
61402786,BP Highfields,BP,Highfields,e10,17,5296.6,2204.0
61402794,Puma Innisfail,Puma Energy,Innisfail,Diesel,5,11473.8,10199.0
61402794,Puma Innisfail,Puma Energy,Innisfail,PULP 95/96 RON,6,4898.8,1556.0
61402794,Puma Innisfail,Puma Energy,Innisfail,Unleaded,6,4899.3,1556.0
61402795,BP Mossman,BP,Mossman,Diesel,15,10606.8,1667.0
61402795,BP Mossman,BP,Mossman,PULP 95/96 RON,13,8782.2,1667.0
61402795,BP Mossman,BP,Mossman,Unleaded,13,8890.8,2668.0
61402796,BP Nebo Junction Cafe,BP,Nebo,Diesel,11,17102.3,5903.0
61402796,BP Nebo Junction Cafe,BP,Nebo,Unleaded,2,3146.0,3146.0
61402799,BP Travel Centre Yeppoon,BP,Yeppoon,PULP 95/96 RON,21,3458.5,336.0
61402799,BP Travel Centre Yeppoon,BP,Yeppoon,PULP 98 RON,21,2412.3,315.0
61402799,BP Travel Centre Yeppoon,BP,Yeppoon,Premium Diesel,32,2298.6,1006.0
61402799,BP Travel Centre Yeppoon,BP,Yeppoon,Unleaded,18,2715.8,315.0
